City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Rain Inches (last 3hrs),Snow Inches (last 3 hrs)
2048,Sterling,US,11/9/2019 17:31,39,-77.4,45,52,40,8.05,scattered clouds,0,0
2049,Kenora,CA,11/9/2019 17:31,49.76,-94.48,26.6,92,90,9.17,light snow,0,0
2050,Shiyan,CN,11/9/2019 17:31,32.65,110.78,53.1,78,52,5.39,broken clouds,0,0
2051,Lyubytino,RU,11/9/2019 17:31,58.81,33.39,38.97,95,100,10.78,light rain,2,0
2052,Pochutla,MX,11/9/2019 17:31,15.74,-96.47,89.01,62,40,11.41,scattered clouds,0,0
2053,Hof,DE,11/9/2019 17:26,50.32,11.92,41,95,20,4.7,mist,0,0
2054,Gamba,CN,11/9/2019 17:31,28.28,88.52,26.28,56,100,3.6,overcast clouds,0,0
2055,Sangar,RU,11/9/2019 17:31,63.92,127.47,-6.45,75,43,12.71,scattered clouds,0,0
2056,Effingham,US,11/9/2019 17:30,39.12,-88.54,48.2,29,1,12.75,clear sky,0,0
2057,Quesnel,CA,11/9/2019 17:31,52.98,-122.49,42.8,93,90,5.82,light rain,0,0
2058,Ostrovnoy,RU,11/9/2019 17:31,68.05,39.51,11.14,94,95,4.07,overcast clouds,0,0
2059,Dukat,AL,11/9/2019 17:31,40.25,19.57,63,90,100,4,moderate rain,3.38,0
2060,Kemptville,CA,11/9/2019 17:31,45.02,-75.64,35.01,86,75,12.75,broken clouds,0,0
2061,Peniche,PT,11/9/2019 17:31,39.36,-9.38,60.01,87,40,11.41,scattered clouds,0,0
2062,Kununurra,AU,11/9/2019 17:31,-15.77,128.74,78.8,74,89,8.05,overcast clouds,0,0
2063,Coahuayana,MX,11/9/2019 17:31,18.62,-100.35,88.03,54,0,1.54,clear sky,0,0
2064,Sishui,CN,11/9/2019 17:31,35.66,117.27,59,54,100,1.01,light rain,0.44,0
2065,Zonguldak,TR,11/9/2019 17:31,41.25,31.83,55.26,49,0,4.61,clear sky,0,0
2066,Minot,US,11/9/2019 18:28,48.23,-101.3,41,93,90,9.17,light rain,0.38,0
2067,Halifax,CA,11/9/2019 18:24,44.65,-63.58,37.99,68,40,9.17,light rain,0.25,0
2068,Dikson,RU,11/9/2019 18:27,73.51,80.55,1.63,96,77,5.59,broken clouds,0,0
2069,Pacific Grove,US,11/9/2019 18:25,36.62,-121.92,64,71,1,3.36,clear sky,0,0
2070,Laguna,BZ,11/9/2019 18:28,16.17,-88.94,84.2,70,40,4.7,scattered clouds,0,0
2071,Hofn,IS,11/9/2019 18:28,64.25,-15.21,45.32,76,100,24,light rain,1.25,0
2072,Rikitea,PF,11/9/2019 18:28,-23.12,-134.97,73.42,77,100,8.66,light rain,0.12,0
2073,Mar Del Plata,AR,11/9/2019 18:24,-46.43,-67.52,52.52,44,0,13.8,clear sky,0,0
2074,Adrar,DZ,11/9/2019 18:28,27.87,-0.29,69.8,23,0,13.87,clear sky,0,0
2075,Mangrol,IN,11/9/2019 18:28,25.33,76.51,72.99,49,0,3.49,clear sky,0,0
2076,Upernavik,GL,11/9/2019 18:28,72.79,-56.15,10.35,77,58,8.97,broken clouds,0,0
2077,Honiara,SB,11/9/2019 18:24,-9.43,159.96,75.2,94,20,2.24,few clouds,0,0
2078,Yellowknife,CA,11/9/2019 18:29,62.45,-114.38,-9.01,69,20,6.93,few clouds,0,0
2079,Port Elizabeth,US,11/9/2019 18:28,39.31,-74.98,46,26,1,3.36,clear sky,0,0
2080,Jamestown,AU,11/9/2019 18:29,-33.21,138.6,43.21,93,0,4.63,clear sky,0,0
2081,Mahebourg,MU,11/9/2019 18:27,-20.41,57.7,73.99,83,75,5.82,broken clouds,0,0
2082,Kilindoni,TZ,11/9/2019 18:29,-7.91,39.67,82.02,81,97,16.44,overcast clouds,0,0
2083,Saskylakh,RU,11/9/2019 18:29,71.97,114.09,-6.99,98,100,8.08,light snow,0,0.56
2084,Cape Town,ZA,11/9/2019 18:29,-33.93,18.42,71.01,60,0,11.41,clear sky,0,0
2085,Sesheke,NA,11/9/2019 18:29,-17.47,24.29,84.81,28,12,6.31,few clouds,0,0
2086,Faya,SA,11/9/2019 18:29,18.39,42.45,60.8,63,40,9.17,scattered clouds,0,0
2087,Lebu,ET,11/9/2019 18:29,8.96,38.73,62.6,48,40,11.41,scattered clouds,0,0
2088,Alofi,NU,11/9/2019 18:28,-19.06,-169.92,69.8,94,7,2.24,clear sky,0,0
2089,Finschhafen,PG,11/9/2019 18:29,-6.6,147.85,78.17,84,100,3.62,moderate rain,3.81,0
2090,Tripoli,GR,11/9/2019 18:29,37.51,22.37,66,87,20,3.51,few clouds,0,0
2091,Hermanus,ZA,11/9/2019 18:29,-34.42,19.24,71.01,80,6,11.01,clear sky,0,0
2092,Hays,US,11/9/2019 18:26,38.88,-99.33,73.99,21,1,8.05,clear sky,0,0
2093,Kristinehamn,SE,11/9/2019 18:29,59.31,14.11,34,88,100,9.17,light snow,0,0
2094,Ostersund,SE,11/9/2019 18:24,63.18,14.64,17.6,85,100,6.93,light snow,0,0
2095,Spencer,US,11/9/2019 18:25,42.24,-71.99,39.99,25,1,10.29,clear sky,0,0
2096,Avarua,CK,11/9/2019 18:24,-21.21,-159.78,73.4,83,43,12.75,light rain,0.12,0
2097,Tuktoyaktuk,CA,11/9/2019 18:29,69.44,-133.03,1.4,77,20,19.46,few clouds,0,0
2098,Dalvik,SE,11/9/2019 18:29,57.79,14.13,37.99,100,100,11.41,light rain,0,0
2099,Mandalgovi,MN,11/9/2019 18:29,45.76,106.27,32.49,58,75,11.97,broken clouds,0,0
2100,Hasaki,JP,11/9/2019 18:29,35.73,140.83,48.2,87,75,8.05,broken clouds,0,0
2101,Sorland,NO,11/9/2019 18:28,67.67,12.69,32.41,65,61,16.75,broken clouds,0,0
2102,Hamilton,CA,11/9/2019 18:27,43.26,-79.87,39.99,64,90,24.16,overcast clouds,0,0
2103,Saldanha,PT,11/9/2019 18:26,41.42,-6.55,44.04,96,91,8.57,overcast clouds,0,0
2104,Punta Arenas,CL,11/9/2019 18:29,-53.16,-70.91,46.4,48,0,13.87,clear sky,0,0
2105,Sevierville,US,11/9/2019 18:29,35.87,-83.56,53.01,45,1,5.82,clear sky,0,0
2106,Ayan,IR,11/9/2019 18:29,38.23,44.7,35.67,36,0,1.66,clear sky,0,0
2107,Qaanaaq,GL,11/9/2019 18:29,77.48,-69.36,-5.57,48,0,5.41,clear sky,0,0
2108,Hithadhoo,MV,11/9/2019 18:29,-0.6,73.08,82.02,77,18,10.22,few clouds,0,0
2109,Albany,US,11/9/2019 18:29,42.65,-73.75,37.99,44,40,10.29,scattered clouds,0,0
2110,Iranshahr,IR,11/9/2019 18:29,27.21,60.69,68,22,83,4.7,broken clouds,0,0
2111,Kapaa,US,11/9/2019 18:29,22.08,-159.32,71.6,93,75,11.41,moderate rain,1.02,0
2112,Victoria,BN,11/9/2019 18:28,5.28,115.24,78.01,88,75,3.36,broken clouds,0,0
2113,Kaitangata,NZ,11/9/2019 18:27,-46.28,169.85,50,94,93,11.01,moderate rain,6.06,0
2114,Verkhnevilyuysk,RU,11/9/2019 18:29,63.45,120.31,14.67,96,100,4.97,light snow,0,0.44
2115,Mataura,NZ,11/9/2019 18:27,-46.19,168.86,48.99,92,100,5.01,moderate rain,10.13,0
2116,Puerto Ayora,EC,11/9/2019 18:29,-0.74,-90.35,78.8,65,40,16.11,scattered clouds,0,0
2117,Avera,US,11/9/2019 18:29,33.19,-82.53,54,37,1,6.93,clear sky,0,0
2118,Pangnirtung,CA,11/9/2019 18:29,66.15,-65.72,24.8,62,90,4.7,overcast clouds,0,0
2119,Sao Joao Da Barra,BR,11/9/2019 18:27,-21.64,-41.05,86,62,20,16.11,few clouds,0,0
2120,Atuona,PF,11/9/2019 18:27,-9.8,-139.03,79.32,75,8,13.47,clear sky,0,0
2121,Te Anau,NZ,11/9/2019 18:29,-45.41,167.72,41.49,98,100,5.35,moderate rain,4.81,0
2122,East London,ZA,11/9/2019 18:29,-33.02,27.91,64.4,77,40,11.41,scattered clouds,0,0
2123,Haines Junction,CA,11/9/2019 18:28,60.75,-137.51,-2.24,94,0,7.09,clear sky,0,0
2124,Castro,CL,11/9/2019 18:24,-42.48,-73.76,66.2,52,82,6.93,broken clouds,0,0
2125,Mayo,CA,11/9/2019 18:29,63.59,-135.9,-20.21,75,20,3.36,few clouds,0,0
2126,Port Alfred,ZA,11/9/2019 18:29,-33.59,26.89,66,78,100,8.99,overcast clouds,0,0
2127,Mikuni,JP,11/9/2019 18:29,36.22,136.15,48.2,93,40,3.36,scattered clouds,0,0
2128,Puerto Baquerizo Moreno,EC,11/9/2019 18:29,-0.9,-89.6,75.2,78,75,14.99,light rain,0,0
2129,Codrington,AU,11/9/2019 18:28,-28.95,153.24,57.99,81,0,4.7,clear sky,0,0
2130,Bambanglipuro,ID,11/9/2019 18:29,-7.95,110.28,74.79,87,59,2.55,broken clouds,0,0
2131,Bethel,US,11/9/2019 18:25,60.79,-161.76,26.6,92,1,11.41,clear sky,0,0
2132,Nikolskoye,RU,11/9/2019 18:29,59.7,30.79,39.2,93,90,6.71,mist,0,0
2133,Pevek,RU,11/9/2019 18:29,69.7,170.27,5.2,91,54,7.14,broken clouds,0,0
2134,Kendari,ID,11/9/2019 18:29,-3.99,122.52,72.82,94,27,1.52,scattered clouds,0,0
2135,Nishihara,JP,11/9/2019 18:29,35.74,139.53,57,81,1,6.85,clear sky,0,0
2136,Manokwari,ID,11/9/2019 18:26,-0.87,134.08,74.1,80,99,5.5,light rain,0.31,0
2137,Esperance,AU,11/9/2019 18:29,-33.86,121.89,71.6,24,15,19.46,few clouds,0,0
2138,Bluff,AU,11/9/2019 18:29,-23.58,149.07,60.48,24,0,8.1,clear sky,0,0
2139,Correntina,BR,11/9/2019 18:29,-13.34,-44.63,98.04,16,43,5.68,scattered clouds,0,0
2140,Khatanga,RU,11/9/2019 18:29,71.98,102.47,-2.98,96,100,13.15,light snow,0,0.38
2141,Cap Malheureux,MU,11/9/2019 18:29,-19.98,57.61,73.99,83,75,5.82,broken clouds,0,0
2142,Gushikawa,JP,11/9/2019 18:29,26.35,127.87,69.8,63,20,6.42,few clouds,0,0
2143,Stuttgart,DE,11/9/2019 18:24,48.78,9.18,41,93,3,1.12,clear sky,0,0
2144,Busselton,AU,11/9/2019 18:26,-33.64,115.35,66.99,63,0,18.77,clear sky,0,0
2145,Carnarvon,ZA,11/9/2019 18:29,-30.97,22.13,75.94,17,100,16.62,overcast clouds,0,0
2146,Oistins,BB,11/9/2019 18:29,13.07,-59.53,77,88,75,16.11,shower rain,0,0
2147,Itoman,JP,11/9/2019 18:29,26.12,127.67,69.8,52,20,9.17,few clouds,0,0
2148,Puerto Del Rosario,ES,11/9/2019 18:26,28.5,-13.86,69.8,64,20,27.51,few clouds,0,0
2149,Hobart,AU,11/9/2019 18:26,-42.88,147.33,48.99,66,40,10.29,scattered clouds,0,0
2150,Podgornoye,RU,11/9/2019 18:29,57.79,82.64,8.42,76,100,5.99,overcast clouds,0,0
2151,Vila Velha,BR,11/9/2019 18:29,-3.71,-38.6,87.8,55,100,18.34,overcast clouds,0,0
2152,Saint George,GR,11/9/2019 18:29,39.45,22.34,59,87,40,4.7,scattered clouds,0,0
2153,Anadyr,RU,11/9/2019 18:29,64.73,177.51,23,85,90,6.71,overcast clouds,0,0
2154,Ushuaia,AR,11/9/2019 18:26,-54.81,-68.31,44.6,52,40,9.17,scattered clouds,0,0
2155,Vaini,IN,11/9/2019 18:29,15.34,74.49,67.87,92,14,1.99,few clouds,0,0
2156,Kachiry,KZ,11/9/2019 18:29,53.07,76.1,25.74,60,100,12.88,overcast clouds,0,0
2157,North Platte,US,11/9/2019 18:29,41.12,-100.77,71.01,19,1,10.29,clear sky,0,0
2158,Beringovskiy,RU,11/9/2019 18:27,63.05,179.32,22.98,94,100,9.66,light snow,0,0.13
2159,Henties Bay,NA,11/9/2019 18:29,-22.12,14.28,60.01,89,0,3,clear sky,0,0
2160,Barrow,AR,11/9/2019 18:29,-38.31,-60.23,70.81,33,0,12.17,clear sky,0,0
2161,Ancud,CL,11/9/2019 18:27,-41.87,-73.83,66.2,52,81,6.93,broken clouds,0,0
2162,Bambous Virieux,MU,11/9/2019 18:28,-20.34,57.76,73.99,83,75,5.82,broken clouds,0,0
2163,Majene,ID,11/9/2019 18:29,-3.54,118.97,76.69,81,21,3.58,light rain,0.63,0
2164,Olinda,AU,11/9/2019 18:28,-37.84,145.39,54,81,90,12.75,light rain,0.25,0
2165,Tangshan,CN,11/9/2019 18:29,39.63,118.17,57.99,22,100,10.56,light rain,0.75,0
2166,Burnie,AU,11/9/2019 18:29,-41.05,145.91,51.01,87,99,3,light rain,0.25,0
2167,Penzance,GB,11/9/2019 18:29,50.12,-5.53,48.99,70,40,27.51,shower rain,0,0
2168,Beloha,MG,11/9/2019 18:29,-25.17,45.06,72.18,77,62,10.58,broken clouds,0,0
2169,Nome,US,11/9/2019 18:29,30.04,-94.42,63,36,1,6.93,clear sky,0,0
2170,Chimore,BO,11/9/2019 18:29,-16.98,-65.13,94.86,42,38,5.1,scattered clouds,0,0
2171,Moroto,UG,11/9/2019 18:29,2.53,34.66,79.68,44,55,13.42,broken clouds,0,0
2172,Kaniama,CD,11/9/2019 18:29,-7.57,24.18,70.3,89,100,1.81,overcast clouds,0,0
2173,Sovetskiy,RU,11/9/2019 18:29,56.76,48.47,27.34,55,100,5.35,overcast clouds,0,0
2174,Nemuro,JP,11/9/2019 18:28,43.32,145.57,39.15,64,0,9.33,clear sky,0,0
2175,Kruisfontein,ZA,11/9/2019 18:29,-34,24.73,59.31,78,100,16.51,overcast clouds,0,0
2176,Dingle,PH,11/9/2019 18:29,11,122.67,73.62,81,73,1.97,broken clouds,0,0
2177,Gimli,CA,11/9/2019 18:25,50.63,-96.99,27,85,100,8.01,light snow,0,0.25
2178,Tevaitoa,PF,11/9/2019 18:29,-16.78,-151.5,80.4,81,100,19.93,light rain,0.56,0
2179,Vanavara,RU,11/9/2019 18:29,60.35,102.28,2.28,92,100,9.53,overcast clouds,0,0
2180,Ranong,TH,11/9/2019 18:29,9.96,98.62,77,100,20,7.09,few clouds,0,0
2181,Vestmannaeyjar,IS,11/9/2019 18:29,63.44,-20.27,41,80,90,4.7,moderate rain,0,0
2182,Seoul,KR,11/9/2019 18:27,37.57,126.98,42.8,93,75,1.12,broken clouds,0,0
2183,Onega,RU,11/9/2019 18:29,63.91,38.09,26.47,93,100,14.99,light snow,0,0.44
2184,Norman Wells,CA,11/9/2019 18:29,65.28,-126.83,-2.21,84,40,5.82,scattered clouds,0,0
2185,Arlit,NE,11/9/2019 18:27,18.74,7.39,91.98,8,27,6.64,scattered clouds,0,0
2186,San Quintin,PH,11/9/2019 18:28,17.54,120.52,72.5,88,57,4.05,light rain,0.44,0
2187,Atar,MR,11/9/2019 18:29,20.52,-13.05,84.2,20,100,11.41,overcast clouds,0,0
2188,Samarkand,UZ,11/9/2019 18:29,39.65,66.98,44.6,65,0,6.93,clear sky,0,0
2189,Dera Bugti,PK,11/9/2019 18:29,29.03,69.15,63.25,32,0,2.24,clear sky,0,0
2190,Auki,NG,11/9/2019 18:29,12.18,6.51,83.53,22,37,5.7,scattered clouds,0,0
2191,Bredasdorp,ZA,11/9/2019 18:29,-34.53,20.04,64.99,77,28,18.34,scattered clouds,0,0
2192,Klaksvik,FO,11/9/2019 18:24,62.23,-6.59,37.4,86,100,11.41,overcast clouds,0,0
2193,Hilo,US,11/9/2019 18:24,19.71,-155.08,78.01,60,1,4.7,clear sky,0,0
2194,Taksimo,RU,11/9/2019 18:29,56.36,114.84,13.42,96,100,2.39,light snow,0,0.75
2195,Netanya,IL,11/9/2019 18:29,32.33,34.86,75.2,64,0,2.24,clear sky,0,0
2196,Naze,NG,11/9/2019 18:26,5.43,7.07,82.69,71,83,2.13,light rain,0.75,0
2197,Tieli,CN,11/9/2019 18:29,46.98,128.05,26.06,55,0,5.17,clear sky,0,0
2198,Airai,TL,11/9/2019 18:29,-8.93,125.41,67.23,76,76,2.68,broken clouds,0,0
2199,Mollendo,PE,11/9/2019 18:29,-17.03,-72.02,64.29,73,100,8.14,overcast clouds,0,0
2200,West Odessa,US,11/9/2019 18:29,31.84,-102.48,62.6,59,1,6.93,clear sky,0,0
2201,Chimbote,PE,11/9/2019 18:29,-9.08,-78.59,73.8,57,47,11.18,scattered clouds,0,0
2202,Grindavik,IS,11/9/2019 18:29,63.84,-22.43,39.2,86,53,8.05,broken clouds,0,0
2203,Guanica,PR,11/9/2019 18:29,17.97,-66.91,89.01,70,1,13.87,clear sky,0,0
2204,Srednekolymsk,RU,11/9/2019 18:29,67.46,153.71,1.38,95,100,9.4,light snow,0,0.13
2205,La Marque,US,11/9/2019 18:29,29.37,-94.97,64,41,1,3.36,clear sky,0,0
2206,Chiredzi,ZW,11/9/2019 18:29,-21.05,31.67,76.01,66,35,6.8,scattered clouds,0,0
2207,Sri Aman,MY,11/9/2019 18:29,1.24,111.46,73.4,100,80,1.25,broken clouds,0,0
2208,Labuhan,ID,11/9/2019 18:29,-2.54,115.51,73.36,93,71,1.41,broken clouds,0,0
2209,Leningradskiy,RU,11/9/2019 18:28,69.38,178.42,18.54,67,69,8.59,broken clouds,0,0
2210,Kiruna,SE,11/9/2019 18:29,67.86,20.23,-11.21,83,9,2.24,clear sky,0,0
2211,Chokurdakh,RU,11/9/2019 18:29,70.62,147.9,-10.74,99,100,4.36,overcast clouds,0,0
2212,Roma,IT,11/9/2019 18:29,41.89,12.48,54,93,75,3.36,moderate rain,0,0
2213,Butaritari,KI,11/9/2019 18:29,3.07,172.79,83.86,67,100,4.7,overcast clouds,0,0
2214,Enshi,CN,11/9/2019 18:29,30.29,109.48,52.36,85,99,2.08,overcast clouds,0,0
2215,Hun,BE,11/9/2019 18:29,50.34,4.87,41,86,20,5.82,few clouds,0,0
2216,Moindou,NC,11/9/2019 18:29,-21.69,165.68,64.4,88,17,1.12,few clouds,0,0
2217,Coquimbo,CL,11/9/2019 18:29,-29.95,-71.34,60.8,77,90,10.29,overcast clouds,0,0
2218,Iqaluit,CA,11/9/2019 18:27,63.75,-68.52,3.2,77,40,6.93,scattered clouds,0,0
2219,Faanui,PF,11/9/2019 18:29,-16.48,-151.75,80.8,81,68,18.68,light rain,0.31,0
2220,Cairns,AU,11/9/2019 18:29,-16.92,145.77,64.99,88,64,6.22,broken clouds,0,0
2221,Saint-Ambroise,CA,11/9/2019 18:29,48.56,-71.32,27,85,90,5.82,light shower snow,0,0
2222,Moose Factory,CA,11/9/2019 18:29,51.26,-80.61,19.4,67,90,4.7,overcast clouds,0,0
2223,Piacabucu,BR,11/9/2019 18:29,-10.41,-36.43,82.2,64,87,11.74,overcast clouds,0,0
2224,Kavieng,PG,11/9/2019 18:29,-2.57,150.8,79.39,81,100,6.78,moderate rain,3.31,0
2225,Mendi,ET,11/9/2019 18:29,9.8,35.1,66.67,88,100,2.95,light rain,0.19,0
2226,Kita,JP,11/9/2019 18:29,35.76,139.74,57,66,18,12.75,few clouds,0,0
2227,Soubre,CI,11/9/2019 18:29,5.79,-6.61,81,73,20,6.49,few clouds,0,0
2228,Ponta Do Sol,BR,11/9/2019 18:29,-20.63,-46,86.07,49,0,7.29,clear sky,0,0
2229,Kargil,PK,11/9/2019 18:29,34.56,76.13,23.9,36,0,3.89,clear sky,0,0
2230,Bara,NG,11/9/2019 18:29,10.41,10.6,83.25,34,99,3.27,overcast clouds,0,0
2231,Morondava,MG,11/9/2019 18:29,-20.3,44.28,82.69,41,1,6.26,clear sky,0,0
2232,Mount Gambier,AU,11/9/2019 18:28,-37.83,140.78,50,87,90,9.17,overcast clouds,0,0
2233,Jalu,LY,11/9/2019 18:29,29.03,21.55,76.48,23,8,9.75,clear sky,0,0
2234,Katsuura,JP,11/9/2019 18:27,33.93,134.5,59,67,75,13.87,broken clouds,0,0
2235,Mana,NG,11/9/2019 18:29,13.03,5.27,83.23,19,36,1.74,scattered clouds,0,0
2236,Dalby,AU,11/9/2019 18:29,-27.18,151.26,48,28,0,5.82,clear sky,0,0
2237,Constitucion,MX,11/9/2019 18:28,23.99,-104.67,69.8,49,20,4.7,few clouds,0,0
2238,Bandarbeyla,SO,11/9/2019 18:29,9.49,50.81,80.24,72,0,17.18,clear sky,0,0
2239,Beyneu,KZ,11/9/2019 18:29,45.32,55.19,46.94,58,10,5.23,clear sky,0,0
2240,Narsaq,GL,11/9/2019 18:29,60.91,-46.05,44.6,30,75,39.15,light rain,0,0
2241,Severodvinsk,RU,11/9/2019 18:29,64.56,39.82,21.2,92,90,6.71,light snow,0,0
2242,Basco,US,11/9/2019 18:29,40.33,-91.2,53.01,57,1,13.87,clear sky,0,0
2243,Georgetown,GY,11/9/2019 18:29,6.8,-58.16,91.4,74,20,13.87,few clouds,0,0
2244,Thompson,CA,11/9/2019 18:29,55.74,-97.86,5,71,40,5.82,scattered clouds,0,0
2245,Omsukchan,RU,11/9/2019 18:29,62.53,155.8,2.8,96,100,10.49,light snow,0,0.31
2246,Oshkosh,US,11/9/2019 18:29,44.02,-88.54,41,55,1,9.17,clear sky,0,0
2247,Rio Tercero,AR,11/9/2019 18:29,-32.17,-64.11,86.97,38,77,12.75,broken clouds,0,0
2248,Alekseyevsk,RU,11/9/2019 18:29,57.84,108.35,20.62,87,100,12.68,light snow,0,1.25
2249,Cabinda,AO,11/9/2019 18:29,-5.56,12.19,82.4,78,20,6.93,few clouds,0,0
2250,Touros,BR,11/9/2019 18:27,-5.2,-35.46,86,55,40,13.87,scattered clouds,0,0
2251,Lavrentiya,RU,11/9/2019 18:29,65.58,-170.99,34.59,98,100,6.08,light rain,1.44,0
2252,Husavik,CA,11/9/2019 18:29,50.56,-96.99,27,85,100,8.01,light snow,0,0.25
2253,Cabo San Lucas,MX,11/9/2019 18:28,22.89,-109.91,90,48,40,6.93,scattered clouds,0,0
2254,Suntar,RU,11/9/2019 18:29,62.16,117.65,20.26,94,98,4.94,overcast clouds,0,0
2255,Saint-Philippe,CA,11/9/2019 18:26,45.36,-73.48,36,65,90,11.41,overcast clouds,0,0
2256,Geraldton,CA,11/9/2019 18:27,49.72,-86.95,19.4,79,90,4.45,light snow,0,0
2257,Along,IN,11/9/2019 18:29,28.17,94.8,60.82,89,99,3,overcast clouds,0,0
2258,Richards Bay,ZA,11/9/2019 18:29,-28.77,32.06,69.26,74,81,12.71,light rain,0.19,0
2259,Poum,MK,11/9/2019 18:28,41.28,20.71,51.8,87,90,2.24,overcast clouds,0,0
2260,Pacifica,US,11/9/2019 18:27,37.61,-122.49,61,87,90,3.83,fog,0,0
2261,Manaure,CO,11/9/2019 18:29,11.78,-72.45,87.8,70,75,11.41,broken clouds,0,0
2262,Jiuquan,CN,11/9/2019 18:29,39.73,98.49,32.58,27,0,2.55,clear sky,0,0
2263,Havre-Saint-Pierre,CA,11/9/2019 18:27,50.23,-63.6,28.4,50,1,20.8,clear sky,0,0
2264,Zetel,DE,11/9/2019 18:29,53.42,7.97,45,93,63,10.29,broken clouds,0,0
2265,Bikramganj,IN,11/9/2019 18:29,25.22,84.27,73.33,72,99,3.29,overcast clouds,0,0
2266,Ujhani,IN,11/9/2019 18:29,28,79.01,72.27,42,0,6.58,clear sky,0,0
2267,Ko Samui,TH,11/9/2019 18:29,9.54,99.94,81.28,76,16,10.47,moderate rain,6.44,0
2268,Zomba,MW,11/9/2019 18:29,-15.39,35.33,78.15,55,31,4.7,scattered clouds,0,0
2269,Grimshaw,CA,11/9/2019 18:29,56.19,-117.61,8.6,71,90,11.41,light snow,0,0
2270,Grand Gaube,MU,11/9/2019 18:29,-20.01,57.66,73.99,83,75,5.82,broken clouds,0,0
2271,Santa Cruz,BR,11/9/2019 18:29,-6.22,-36.02,90.72,39,53,14.14,broken clouds,0,0
2272,Kandrian,PG,11/9/2019 18:29,-6.21,149.55,72.91,98,100,1.54,light rain,2.06,0
2273,Aykhal,RU,11/9/2019 18:29,65.95,111.51,-2.21,84,90,4.47,light snow,0,0
2274,Nueva Loja,EC,11/9/2019 18:29,0.08,-76.88,84.2,70,75,11.41,broken clouds,0,0
2275,Torbay,CA,11/9/2019 18:27,47.66,-52.73,37,55,75,33.33,broken clouds,0,0
2276,Tasiilaq,GL,11/9/2019 18:27,65.61,-37.64,37.4,64,100,29.97,light intensity drizzle,0,0
2277,Xinqing,CN,11/9/2019 18:29,48.28,129.53,18.39,73,0,4.18,clear sky,0,0
2278,Tommot,RU,11/9/2019 18:29,58.97,126.27,6.93,96,100,2.17,light snow,0,0.44
2279,Santiago,PH,11/9/2019 18:29,16.69,121.54,70.38,99,100,2.13,heavy intensity rain,25.06,0
2280,Sapouy,BF,11/9/2019 18:29,11.55,-1.77,85.66,31,67,5.55,broken clouds,0,0
2281,Bintulu,MY,11/9/2019 18:29,3.17,113.03,77,94,75,3.36,thunderstorm,0,0
2282,Port Lincoln,AU,11/9/2019 18:29,-34.72,135.86,49.57,87,0,3.74,clear sky,0,0
2283,Oksfjord,NO,11/9/2019 18:29,70.24,22.35,17.6,84,0,11.41,clear sky,0,0
2284,New Norfolk,AU,11/9/2019 18:27,-42.78,147.06,48.99,66,40,10.29,scattered clouds,0,0
2285,Clyde River,CA,11/9/2019 18:25,70.47,-68.59,21.2,85,90,21.92,light snow,0,0
2286,San Rafael,AR,11/9/2019 18:29,-34.61,-68.33,79.75,31,0,10.04,clear sky,0,0
2287,Axim,GH,11/9/2019 18:29,4.87,-2.24,80.33,75,31,4.34,scattered clouds,0,0
2288,Thohoyandou,ZA,11/9/2019 18:29,-22.97,30.46,70.09,69,79,3.13,broken clouds,0,0
2289,Arraial Do Cabo,BR,11/9/2019 18:28,-22.97,-42.02,80.6,78,75,14.99,broken clouds,0,0
2290,Jishou,CN,11/9/2019 18:29,28.26,109.7,56.55,67,100,2.15,overcast clouds,0,0
2291,Kviteseid,NO,11/9/2019 18:29,59.4,8.49,20.17,82,68,3.33,broken clouds,0,0
2292,Terney,RU,11/9/2019 18:29,45.05,136.61,20.93,49,13,5.26,few clouds,0,0
2293,Kingori,TZ,11/9/2019 18:29,-3.38,37.02,73.4,83,75,6.93,broken clouds,0,0
2294,Buraydah,SA,11/9/2019 18:29,26.33,43.97,80.6,39,75,6.93,broken clouds,0,0
2295,Port Hardy,CA,11/9/2019 18:26,50.7,-127.42,50,87,90,13.87,overcast clouds,0,0
2296,Tomatlan,MX,11/9/2019 18:29,19.93,-105.25,92.95,43,72,3.09,broken clouds,0,0
2297,Qostanay,KZ,11/9/2019 18:29,53.17,63.58,12.2,92,35,8.95,scattered clouds,0,0
2298,Guozhen,CN,11/9/2019 18:29,29.3,113.14,65.55,48,100,5.79,overcast clouds,0,0
2299,Lompoc,US,11/9/2019 18:29,34.64,-120.46,73,55,1,6.82,clear sky,0,0
2300,Ribeira Grande,PT,11/9/2019 18:26,38.52,-28.7,68,68,20,4.7,few clouds,0,0
2301,Darhan,MN,11/9/2019 18:29,49.49,105.92,32.29,71,91,5.39,overcast clouds,0,0
2302,Aknada,RU,11/9/2019 18:29,43.38,46.91,49.57,88,39,0.49,scattered clouds,0,0
2303,Port Augusta,AU,11/9/2019 18:29,-32.49,137.76,57.2,71,90,5.82,overcast clouds,0,0
2304,Namibe,AO,11/9/2019 18:29,-15.19,12.15,75.79,76,0,16.71,clear sky,0,0
2305,Lagos,NG,11/9/2019 18:27,6.46,3.39,80.6,94,40,4.7,thunderstorm,0,0
2306,Sitka,US,11/9/2019 18:29,37.17,-99.65,73.99,20,0,3,clear sky,0,0
2307,Rio Grande,BR,11/9/2019 18:29,-32.03,-52.1,77,78,90,12.75,overcast clouds,0,0
